id,parent_interest_id,member,party,mnis_id,twfy_id,category,category_code,summary
12547,,Tom Tugendhat,conservative,4462,25374,Visits outside the UK,4,International visit to United States between 22 April 2025 and 26 April 2025
12548,,Kevin McKenna,labour,5300,26529,Visits outside the UK,4,International visit to Israel between 25 May 2025 and 29 May 2025
12549,,Helen Morgan,liberal-democrat,4934,26056,Donations and other support (including loans) for activities as an MP,2,"Mark Petterson - £5,000.00"
12550,,Nick Thomas-Symonds,labour,4479,25279,Miscellaneous,8,"Honorary Fellowship of St Edmund Hall, Oxford University. This is an unpaid role."
12551,,Dame Harriett Baldwin,conservative,4107,24785,Gifts and benefits from sources outside the UK,5,Association of Marshall Scholars - £803.00
12555,,Robert Jenrick,reform,4320,25227,Donations and other support (including loans) for activities as an MP,2,"Michael Cohen - £15,000.00"
12556,,Charlie Maynard,liberal-democrat,5325,26544,Gifts and benefits from sources outside the UK,5,"Ailsa Roell - £42,000.00"
12557,,Daisy Cooper,liberal-democrat,4769,25901,Donations and other support (including loans) for activities as an MP,2,"Tushar Prabhu - £5,000.00"
12558,,Sarah Champion,labour,4267,25168,Visits outside the UK,4,International visit to Qatar between 19 May 2025 and 23 May 2025
12559,,Wendy Morton,conservative,4358,25342,Visits outside the UK,4,International visit to Gibraltar between 24 April 2025 and 26 April 2025
12560,,Ms Abena Oppong-Asare,labour,4820,25846,Donations and other support (including loans) for activities as an MP,2,"Oscar Mayer Limited - £2,000.00"
12561,,Colum Eastwood,social-democratic-and-labour-party,4846,25130,"Gifts, benefits and hospitality from UK sources",3,UK Music - £684.00
12563,,Mr Hamish Falconer,labour,5148,26446,Miscellaneous,8,Unpaid Directorship of a company not currently trading - Upon a Hill Limited
12564,,Mark Garnier,conservative,4074,24824,Visits outside the UK,4,International visit to Qatar between 19 May 2025 and 23 May 2025
12565,,Bob Blackman,conservative,4005,24945,Visits outside the UK,4,International visit to France between 17 May 2025 and 18 May 2025
12566,,Sir Keir Starmer,labour,4514,25353,"Gifts, benefits and hospitality from UK sources",3,"The Arsenal Football Club Limited - £1,000.00"
12567,,Clive Lewis,labour,4500,25356,Miscellaneous,8,"Editorial Board member, Renewal: A Journal of Social Democracy (published by Compass - Together for a Good Society Ltd). This is an unpaid role."
12568,,Anneliese Midgley,labour,5038,26318,"Gifts, benefits and hospitality from UK sources",3,"Music Publishers Association - £1,200.00"
12569,,Alan Gemmell,labour,5185,26476,Visits outside the UK,4,International visit to France between 09 May 2025 and 10 May 2025
12571,,Sir Iain Duncan Smith,conservative,152,10180,Visits outside the UK,4,International visit to United States between 18 May 2025 and 23 May 2025
12572,,Jon Pearce,labour,5115,26362,Donations and other support (including loans) for activities as an MP,2,"Breedon Group plc - £2,500.00"
12573,,Chris Curtis,labour,5118,26396,"Gifts, benefits and hospitality from UK sources",3,"Built Environment Networking Limited (T/A UKREiiF) - £2,235.00"
12574,,Clive Lewis,labour,4500,25356,Miscellaneous,8,Crowdfunder run by myself (via Toussaint Ventures Ltd) to raise funds to support my political activities. Donations that meet the threshold will be registered under Category 2.
12575,,Clive Lewis,labour,4500,25356,Miscellaneous,8,Chair of the British Caribbean Association
12576,,Gregor Poynton,labour,5167,26428,"Gifts, benefits and hospitality from UK sources",3,SKY UK - £900.00
12579,,Ann Davies,plaid-cymru,5177,26359,Shareholdings,7,Shares in Teifi Valley Against Pylons Ltd
12580,,Andrew Rosindell,reform,1447,11199,Visits outside the UK,4,International visit to Armenia between 23 May 2025 and 28 May 2025
12582,,Mr Louie French,conservative,4932,26055,"Gifts, benefits and hospitality from UK sources",3,The EFL - £800.00
12583,,Graham Stuart,conservative,1482,11406,Visits outside the UK,4,International visit to Israel between 26 May 2025 and 30 May 2025
12586,,Blair McDougall,labour,5076,26490,Miscellaneous,8,Member of board of the Labour Campaign for Human Rights. This is an unpaid role.
12587,,Mr Louie French,conservative,4932,26055,"Gifts, benefits and hospitality from UK sources",3,The Jockey Club - £680.00
12588,,Sarah Bool,conservative,5355,26635,"Gifts, benefits and hospitality from UK sources",3,"Carlton Club - £2,105.00"
12589,,Mike Martin,liberal-democrat,5219,26398,Donations and other support (including loans) for activities as an MP,2,Dominic Mathon - £800.00
12591,,Tim Farron,liberal-democrat,1591,11923,Miscellaneous,8,Trustee of the Parliamentary Christian Trust. This is an unpaid role.
12593,,Mr Luke Charters,labour,5199,26480,Visits outside the UK,4,International visit to Netherlands between 03 June 2025 and 04 June 2025
12594,,Gareth Davies,conservative,4850,25858,Visits outside the UK,4,International visit to Germany between 03 June 2025 and 05 June 2025
12595,,Anneliese Midgley,labour,5038,26318,"Gifts, benefits and hospitality from UK sources",3,"Premier League - £1,000.00"
12596,,Callum Anderson,labour,5193,26380,"Gifts, benefits and hospitality from UK sources",3,"Stadium MK Limited - £1,402.50"
12597,,Jeremy Corbyn,independent,185,10133,"Gifts, benefits and hospitality from UK sources",3,How The Light Gets In (TVF Limited) - £325.00
12599,,Ellie Reeves,labour,4620,25681,"Gifts, benefits and hospitality from UK sources",3,The Ivors Academy - £760.00
12600,,Dr Zubir Ahmed,labour,5213,26483,Visits outside the UK,4,International visit to Qatar between 19 May 2025 and 23 May 2025
12601,,Helen Maguire,liberal-democrat,5336,26627,"Gifts, benefits and hospitality from UK sources",3,"Jockey Club Racecourses Limited - £1,500.00"
12602,,Sureena Brackenridge,labour,5152,26433,"Gifts, benefits and hospitality from UK sources",3,Premier League - £700.00
12603,,Matt Bishop,labour,5323,26574,Miscellaneous,8,"Honorary Member of Daffodil Court Residents Association, Newent"
12604,,James Cartlidge,conservative,4519,25414,Donations and other support (including loans) for activities as an MP,2,"Dr Sarah Ingham - £5,000.00"
12607,,Jo White,labour,5105,26358,Donations and other support (including loans) for activities as an MP,2,"Palace Yard Events Ltd - £18,000.00"
12609,,Bell Ribeiro-Addy,labour,4764,25856,Employment and earnings,1,Podcast - Republic
12611,12609,Bell Ribeiro-Addy,labour,4764,25856,Employment and earnings - Ad hoc payments,1.1,Payment received on 13 May 2025 - £300.00
12612,,Valerie Vaz,labour,4076,24852,"Gifts, benefits and hospitality from UK sources",3,"English Football League - £1,050.00"
12613,,Wendy Morton,conservative,4358,25342,Visits outside the UK,4,International visit to Cyprus between 26 May 2025 and 29 May 2025
12617,,Laura Trott,conservative,4780,25851,Donations and other support (including loans) for activities as an MP,2,"Lord Fink - £10,000.00"
12619,,Barry Gardiner,labour,146,10220,Employment and earnings,1,Speaking Events on web seminars - Asian Democracy Limited
12621,12619,Barry Gardiner,labour,146,10220,Employment and earnings - Ad hoc payments,1.1,"Payment received on 03 June 2025 - £1,000.00"
12839,12619,Barry Gardiner,labour,146,10220,Employment and earnings - Ad hoc payments,1.1,"Payment received on 30 June 2025 - £1,000.00"
13231,12619,Barry Gardiner,labour,146,10220,Employment and earnings - Ad hoc payments,1.1,"Payment received on 26 August 2025 - £1,000.00"
13503,12619,Barry Gardiner,labour,146,10220,Employment and earnings - Ad hoc payments,1.1,"Payment received on 29 September 2025 - £1,000.00"
13818,12619,Barry Gardiner,labour,146,10220,Employment and earnings - Ad hoc payments,1.1,"Payment received on 29 October 2025 - £1,000.00"
14032,12619,Barry Gardiner,labour,146,10220,Employment and earnings - Ad hoc payments,1.1,"Payment received on 27 November 2025 - £1,000.00"
14275,12619,Barry Gardiner,labour,146,10220,Employment and earnings - Ad hoc payments,1.1,"Payment received on 24 December 2025 - £1,000.00"
14429,12619,Barry Gardiner,labour,146,10220,Employment and earnings - Ad hoc payments,1.1,"Payment received on 22 January 2026 - £1,000.00"
12622,,David Davis,conservative,373,10162,Donations and other support (including loans) for activities as an MP,2,"Trailfinders Ltd - £250,000.00"
12623,,Mr James Frith,labour,4637,25622,"Gifts, benefits and hospitality from UK sources",3,UK Music - £684.00
12625,,Tom Tugendhat,conservative,4462,25374,Visits outside the UK,4,International visit to Ukraine between 30 May 2025 and 01 June 2025
12626,,Tom Tugendhat,conservative,4462,25374,Visits outside the UK,4,International visit to Greece between 18 May 2025 and 21 May 2025
12627,,Jade Botterill,labour,5236,26465,"Gifts, benefits and hospitality from UK sources",3,The Football Association Ltd - £496.00
12628,,Fred Thomas,labour,5174,26441,Visits outside the UK,4,International visit to Ukraine between 30 May 2025 and 01 June 2025
12629,,Sir Andrew Mitchell,conservative,1211,11115,Visits outside the UK,4,International visit to Israel between 26 May 2025 and 29 May 2025
12630,,Sir Andrew Mitchell,conservative,1211,11115,Visits outside the UK,4,International visit to Ukraine between 29 May 2025 and 31 May 2025
12631,,Alan Mak,conservative,4484,25285,Donations and other support (including loans) for activities as an MP,2,"Polyseam Limited - £5,000.00"
12632,,Sir Andrew Mitchell,conservative,1211,11115,Visits outside the UK,4,International visit to Morocco between 31 May 2025 and 03 June 2025
12633,,Dame Chi Onwurah,labour,4124,24807,"Gifts, benefits and hospitality from UK sources",3,Newcastle United Limited - £500.00
12635,,Lizzi Collinge,labour,5225,26592,"Gifts, benefits and hospitality from UK sources",3,Humanists UK - £466.49
12637,,Paul Maskey,sinn-fein,4245,13904,Visits outside the UK,4,International visit to United States between 04 June 2025 and 07 June 2025
12639,,Yuan Yang,labour,5267,26600,Donations and other support (including loans) for activities as an MP,2,"Eric Lonergan - £10,000.00"
12640,,Sir Oliver Dowden,conservative,4441,25323,Visits outside the UK,4,International visit to France between 01 June 2025 and 04 June 2025
12641,,Perran Moon,labour,5208,26482,"Gifts, benefits and hospitality from UK sources",3,UKREiiF & Built Environment Networking Ltd - £550.00
12642,,Sonia Kumar,labour,5274,26590,Donations and other support (including loans) for activities as an MP,2,"SME4LABOUR LTD - £2,000.00"
12644,,Perran Moon,labour,5208,26482,"Gifts, benefits and hospitality from UK sources",3,UKREiiF & Built Environment Networking Ltd - £128.22
12645,,Dr Rupa Huq,labour,4511,25284,Visits outside the UK,4,International visit to Armenia between 25 May 2025 and 28 May 2025
12646,,Blair McDougall,labour,5076,26490,Miscellaneous,8,Membership of Advisory Board to Standing Group on Atrocity Crimes
12647,,Jonathan Reynolds,labourco-operative,4119,24929,"Gifts, benefits and hospitality from UK sources",3,Sunderland Association Football Club Limited - £750.00
12648,,Sir Ashley Fox,conservative,5101,26370,Donations and other support (including loans) for activities as an MP,2,"Persimmon Homes Ltd - £2,000.00"
12649,,Sir James Cleverly,conservative,4366,25376,Employment and earnings,1,Speaking engagements - JLA Speakers Ltd
12650,12649,Sir James Cleverly,conservative,4366,25376,Employment and earnings - Ad hoc payments,1.1,"Payment received on 21 May 2025 - £21,250.00"
12651,12649,Sir James Cleverly,conservative,4366,25376,Employment and earnings - Ad hoc payments,1.1,"Payment received on 21 May 2025 - £7,267.50"
12988,12649,Sir James Cleverly,conservative,4366,25376,Employment and earnings - Ad hoc payments,1.1,"Payment received on 17 July 2025 - £8,500.00"
13500,12649,Sir James Cleverly,conservative,4366,25376,Employment and earnings - Ad hoc payments,1.1,"Payment received on 03 October 2025 - £11,900.00"
13501,12649,Sir James Cleverly,conservative,4366,25376,Employment and earnings - Ad hoc payments,1.1,"Payment received on 03 October 2025 - £5,950.00"
13502,12649,Sir James Cleverly,conservative,4366,25376,Employment and earnings - Ad hoc payments,1.1,"Payment received on 08 August 2025 - £12,750.00"
14114,12649,Sir James Cleverly,conservative,4366,25376,Employment and earnings - Ad hoc payments,1.1,"Payment received on 05 December 2025 - £6,800.00"
14246,12649,Sir James Cleverly,conservative,4366,25376,Employment and earnings - Ad hoc payments,1.1,"Payment received on 19 December 2025 - £5,950.00"
12653,,Bambos Charalambous,labour,4610,25676,Visits outside the UK,4,International visit to Cyprus between 26 May 2025 and 29 May 2025
12654,,Mike Reader,labour,5316,26630,"Gifts, benefits and hospitality from UK sources",3,Built Enviroment Networking Limited - £550.00
12655,,Nigel Huddleston,conservative,4407,25381,"Gifts, benefits and hospitality from UK sources",3,Carlton Club (London) Ltd - £840.00
12656,,Mike Reader,labour,5316,26630,"Gifts, benefits and hospitality from UK sources",3,Mace Consult Limited - £161.28
12657,,Sonia Kumar,labour,5274,26590,Donations and other support (including loans) for activities as an MP,2,"SME4LABOUR LTD - £1,500.00"
12658,,Paula Barker,labour,4828,25819,Visits outside the UK,4,International visit to Taiwan between 24 May 2025 and 30 May 2025
12659,,Connor Naismith,labour,5273,26506,Visits outside the UK,4,International visit to Taiwan between 24 May 2025 and 30 May 2025
12660,,Mrs Kemi Badenoch,conservative,4597,25693,Donations and other support (including loans) for activities as an MP,2,"J.C. Bamford Excavators Limited - £150,000.00"
