id,summary,parent_interest_id,registered,published,updated_1,category,mnis_id,twfy_id,party,member,visit_locations__country_1,visit_locations__destination_1,purpose,start_date,end_date,appg,donors__name_1,donors__is_private_individual_1,donors__public_address_1,donors__payment_type_1,donors__payment_description_1,donors__value_1,donors__is_sole_beneficiary_1,link,visit_locations__country_2,visit_locations__destination_2,donors__name_2,donors__is_private_individual_2,donors__public_address_2,donors__payment_type_2,donors__payment_description_2,donors__value_2,donors__is_sole_beneficiary_2,donors__name_3,donors__is_private_individual_3,donors__public_address_3,donors__payment_type_3,donors__payment_description_3,donors__value_3,donors__is_sole_beneficiary_3,donors__name_4,donors__is_private_individual_4,donors__public_address_4,donors__payment_type_4,donors__payment_description_4,donors__value_4,donors__is_sole_beneficiary_4,donors__name_5,donors__is_private_individual_5,donors__public_address_5,donors__payment_type_5,donors__payment_description_5,donors__value_5,donors__is_sole_beneficiary_5,visit_locations__country_3,visit_locations__destination_3,category_code
12548,International visit to Israel between 25 May 2025 and 29 May 2025,,2025-07-09,2025-07-09,,Visits outside the UK,5300,26529,labour,Kevin McKenna,Israel,,"Delegation to Israel and the Palestinian Territories. Meetings with politicians, academics, activists and diplomats.",,,,Labour Friends of Israel Ltd,0,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation and meals",2600,1,https://interests-api.parliament.uk/api/v1/Interests/12548,Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12850,International visit to Israel between 25 May 2025 and 29 May 2025,,2025-07-09,2025-07-09,,Visits outside the UK,5293,26587,labour,Cat Eccles,Israel,,"Delegation to Israel and the Palestinian Territories. Meetings with politicians, academics, activists and diplomats",,,,Labour Friends of Israel Ltd,0,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation and meals",2600,1,https://interests-api.parliament.uk/api/v1/Interests/12850,Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12827,International visit to Jersey between 24 June 2025 and 30 June 2025,,2025-07-08,2025-07-08,,Visits outside the UK,4267,25168,labour,Sarah Champion,Jersey,,"Orientation and research trip as Chair of APPG Channel Islands, with Senior Researcher",,,APPG Channel Islands,Government of Jersey,0,"2 Queen Annes Gate Buildings, Dartmouth Street SW1H 9BP",In kind,"Flights (£210), hotel (approx. £740), local transportation (approx £750) and food (approx. £700)",2400,0,https://interests-api.parliament.uk/api/v1/Interests/12827,Guernsey,,States of Guernsey,0,"Sir Charles Frossard House, La Charotterie, Guernsey GY1 1FH",In kind,"Flights (£435), local transportation (approx £480) and food (approx. £116)",1031,0,,,,,,,,,,,,,,,,,,,,,,,,4
12805,International visit to France on 12 June 2025,,2025-07-04,2025-07-07,,Visits outside the UK,4864,25908,labour,Olivia Blake,France,Calais,To learn more about UK/French cooperation to tackle Channel crossings.,,,Migration,Refugee Asylum and Migration Policy (RAMP),0,"The Courtyard, High Street, Ascot SL5 7HP",In kind,Transportation and food (£260 per person) and translation costs (£175 per person),435,1,https://interests-api.parliament.uk/api/v1/Interests/12805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12804,International visit to Canada between 15 June 2025 and 19 June 2025,,2025-07-04,2025-07-04,,Visits outside the UK,1524,11605,labourco-operative,Dame Meg Hillier,Canada,,In-person Board meeting of the Canadian Audit and Accountability Foundation.,,,,Canadian Audit and Accountability Foundation,0,"100-1505 Laperriere Avenue, Ottawa, Ontario K1Z 7T1",In kind,Flights (£1447.79),1447.79,1,https://interests-api.parliament.uk/api/v1/Interests/12804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12796,International visit to Ghana between 23 May 2025 and 01 June 2025,,2025-07-03,2025-07-04,,Visits outside the UK,172,10001,independent,Ms Diane Abbott,Ghana,,"The Protect Black Women Tour - Black Women leaders and allies from the UK and the US gathered in Accra, Ghana for a Liberation Tour to mark the 5th anniversary of George Floyd’s murder and to establish the Protect Black Women Accra Principles.",,,,Heward Mills Ltd,0,"Heward Mills Ltd, 77 Farringdon Road, London EC1M 3JU",In kind,"Flights (£2,005.19) and accommodation (£925)",2930.19,1,https://interests-api.parliament.uk/api/v1/Interests/12796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12666,International visit to Cyprus between 26 May 2025 and 29 May 2025,,2025-06-18,2025-07-03,,Visits outside the UK,87,10217,conservative,Sir Roger Gale,Cyprus,Nicosia,"Meetings with the President of the Republic, the President and Members of the National Assembly and others",,,,House of Representatives Cyprus,0,"1402 Nicosia, Cyprus",In kind,"Accommodation (£480.05), internal transport (£333.72), meals (£85.57)",899.34,1,https://interests-api.parliament.uk/api/v1/Interests/12666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12783,International visit to Tanzania between 21 June 2025 and 27 June 2025,,2025-07-02,2025-07-03,,Visits outside the UK,5064,26345,labour,Steve Race,Tanzania,"Dar es Salaam, Zanzibar","Travelled as Co-Chair of the APPG on Nutrition for Development to attend the Agriculture, Nutrition and Health (ANH) Academy Week Conference in Dar es Salaam, to see the impact of UK overseas development in treating and preventing malnutrition in Tanzania and Zanzibar, and to understand the work of national and regional government, scientists, health workers, humanitarian organisations, charities, civil society, local businesses, and local communities in tackling malnutrition.",,,Nutrition for Development,United Against Malnutrition and Hunger,0,"8 St Thomas Street, London SE1 9RS",In kind,"Flights (£1,130), accommodation (£810), travel medication (£47.99), food, visa, transport and in-country expenses (£373.85)",2361.54,1,https://interests-api.parliament.uk/api/v1/Interests/12783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12779,International visit to France between 09 June 2025 and 11 June 2025,,2025-07-02,2025-07-02,,Visits outside the UK,146,10220,labour,Barry Gardiner,France,Nice,United Nations Ocean Conference,,,International Conservation,International Conservation Caucus Foundation,0,"71-75 Shelton Street, Covent Garden, London WC2H 9JQ",In kind,Flights (£216) and accommodation (£1310),1526,1,https://interests-api.parliament.uk/api/v1/Interests/12779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12776,International visit to Belgium between 11 June 2025 and 12 June 2025,,2025-07-01,2025-07-01,,Visits outside the UK,185,10133,independent,Jeremy Corbyn,Belgium,Brussels,Speaker at The Left in the European Parliament Peace Initiative conference,,,,The Left in the European Parliament,0,"RUE Wiertz 30 - TRI07V03, Brussels – 1047, Belgium",In kind,"Travel (£444), taxis (£30.67) and hotel (£321.73)",796.4,1,https://interests-api.parliament.uk/api/v1/Interests/12776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12772,International visit to Tanzania between 21 June 2025 and 27 June 2025,,2025-07-01,2025-07-01,,Visits outside the UK,1512,11970,conservative,David Mundell,Tanzania,,"To attend the Agriculture, Nutrition and Health (ANH) Academy Week Conference in Dar es Salaam, to see the impact of UK overseas development in treating and preventing malnutrition in Tanzania and Zanzibar, and to understand the work of national and regional government, scientists, health workers, humanitarian organisations, charities, civil society, local businesses, and local communities in tackling malnutrition.",,,Nutrition for Development,United Against Malnutrition and Hunger,0,"8 St Thomas Street, London SE1 9RS",In kind,"Flights (£1,790), accommodation (£810), travel medication (£76), food, visa, transport and in-country expenses (£365)",3041,1,https://interests-api.parliament.uk/api/v1/Interests/12772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12719,International visit to Palestine between 25 May 2025 and 29 May 2025,,2025-06-26,2025-06-26,,Visits outside the UK,5115,26362,labour,Jon Pearce,Palestine,,"Delegation to Palestinian Territories and Israel. Meetings with politicians, academics, activists and diplomats.",,,,Labour Friends of Israel Ltd,0,"BM LFI, London, WC1N 3XX",In kind,"Flights, accommodation and meals",2600,1,https://interests-api.parliament.uk/api/v1/Interests/12719,Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12712,International visit to Ukraine between 29 May 2025 and 01 June 2025,,2025-06-25,2025-06-25,,Visits outside the UK,1576,11946,conservative,Mark Pritchard,Ukraine,Odesa,"To attend and speak at a forum on security, economic and political matters in the Black Sea region, including Ukraine.",,,,Black Sea Security Forum,0,"City of Odesa, Ukraine, 65000",In kind,Accommodation (£198) and transfers (£307),505,1,https://interests-api.parliament.uk/api/v1/Interests/12712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12711,International visit to France between 07 June 2025 and 11 June 2025,,2025-06-25,2025-06-25,,Visits outside the UK,5353,26618,labour,Anna Gelderd,France,Nice,Attending United Nations Ocean Conference,,,APPG International Conservation,International Conservation Caucus Foundation,0,"2nd Floor Parkgates, Bury New Road, Prestwich, Manchester M25 0TL",In kind,Accommodation (£1310),1310,1,https://interests-api.parliament.uk/api/v1/Interests/12711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12694,International visit to Taiwan between 24 May 2025 and 30 May 2025,,2025-06-24,2025-06-24,,Visits outside the UK,4747,25888,labour,Tahir Ali,Taiwan,,"A Labour Friends of Taiwan delegation to meet with politicians, academics and trade union officials along with some visits to historical sites.",,,,Taiwanese Ministry of Foreign Affairs,0,"2 Ketagalan Blvd, Zhongzheng District, Taipei City 100202, Taiwan.",In kind,"Flights (£5388.12), hotel (£825), local transportation (£273.25) and meals (£250)",6736.37,1,https://interests-api.parliament.uk/api/v1/Interests/12694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12702,International visit to Ghana between 23 May 2025 and 01 June 2025,,2025-06-24,2025-06-24,,Visits outside the UK,1489,11447,labour,Dawn Butler,Ghana,,"The Protect Black Women Tour - Black Women leaders and allies from the UK and the US gathered in Accra, Ghana for a Liberation Tour to mark the 5th anniversary of George Floyd’s murder and to establish the Protect Black Women Accra Principles.",,,,Heward Mills Ltd,0,"77 Farringdon Road, London EC1M 3JU",In kind,"Flights £2,005.19, accommodation £925",2925.19,1,https://interests-api.parliament.uk/api/v1/Interests/12702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12704,International visit to Ghana between 23 May 2025 and 01 June 2025,,2025-06-24,2025-06-24,,Visits outside the UK,4764,25856,labour,Bell Ribeiro-Addy,Ghana,,"The Protect Black Women Tour - Black Women leaders and allies from the UK and the US gathered in Accra, Ghana for a Liberation Tour to mark the 5th anniversary of George Floyd’s murder and to establish the Protect Black Women Accra Principles.",,,,Heward Mills Ltd,0,"Heward Mills Ltd, 77 Farringdon Road, London EC1M 3JU",In kind,"Flights £2,005.19, accommodation £925",2930.19,1,https://interests-api.parliament.uk/api/v1/Interests/12704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12691,International visit to Cyprus between 26 May 2025 and 29 May 2025,,2025-06-23,2025-06-24,,Visits outside the UK,3957,24814,conservative,Martin Vickers,Cyprus,,"With the APPG for Cyprus at the invitation of the House of Representatives for meetings with the President of the Republic of Cyprus, The President of the National Assembly, The Foreign Minister, Members of the House of Representatives and The Mayors of Morphou and Famagusta.",,,Cyprus APPG,House of Representatives of Cyprus,0,"1402 Nicosia, Cyprus",In kind,"Transport £327.46, accommodation £471.03, meals £83.96",882.45,1,https://interests-api.parliament.uk/api/v1/Interests/12691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12700,International visit to France on 12 June 2025,,2025-06-24,2025-06-24,,Visits outside the UK,5067,26346,labour,Tony Vaughan,France,Calais,To learn more about UK/French cooperation to tackle Channel crossings,,,APPG on Migration,"The Refugee, Asylum, Migration and Policy (RAMP) Project",0,"The Courtyard, 69 High Street, Ascot, Berks SL5 7HP",In kind,"Transportation and food (£260), translation costs (£175)",435,1,https://interests-api.parliament.uk/api/v1/Interests/12700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12686,International visit to Cyprus between 26 May 2025 and 02 June 2025,,2025-06-23,2025-06-23,,Visits outside the UK,4005,24945,conservative,Bob Blackman,Cyprus,Nicosia,To develop relations with the Government of Cyprus,,,APPG for Cyprus,House of Representatives of the Republic of Cyprus,0,"1102 Nicosia, Cyprus",In kind,"Accommodation (£471.03), travel (£327.46), meals (£83.96) = £882.45. Accompanied by a staff member: travel (327.46), meals (£83.96) = £401.42",1283.87,1,https://interests-api.parliament.uk/api/v1/Interests/12686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12683,International visit to Gibraltar between 04 June 2025 and 06 June 2025,,2025-06-23,2025-06-23,,Visits outside the UK,5166,26440,labour,Mark Sewards,Gibraltar,,Familiarisation and briefing visit,,,,HM Government of Gibraltar,0,"Gibraltar House, 150 Strand, London",In kind,"Flights, accommodation and meals",1031,1,https://interests-api.parliament.uk/api/v1/Interests/12683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12640,International visit to France between 01 June 2025 and 04 June 2025,,2025-06-20,2025-06-20,,Visits outside the UK,4441,25323,conservative,Sir Oliver Dowden,France,,Financial Services Delegation to France,,,,Fenchurch Advisory Partners LLP,0,"110 Bishopsgate, London EC2N 4AY",In kind,"Flights (£537.40), transfers (£355.27), hotels and food (£1182.75)",2075.42,1,https://interests-api.parliament.uk/api/v1/Interests/12640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12545,International visit to Palestine between 25 May 2025 and 29 May 2025,,2025-06-20,2025-06-20,,Visits outside the UK,5166,26440,labour,Mark Sewards,Palestine,,"Delegation to Israel and the Palestinian Territories. Meetings with politicians, academics, activists and diplomats.",,,,Labour Friends of Israel Ltd,0,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation and meals",2600,1,https://interests-api.parliament.uk/api/v1/Interests/12545,Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12672,International visit to United States between 26 May 2025 and 02 June 2025,,2025-06-19,2025-06-19,,Visits outside the UK,5261,26614,sinn-fein,Pat Cullen,United States,"Nashville, Cincinnati & Chicago",Speaking at Irish unity Commission Events,,,,Friends of Sinn Féin USA,0,"1212 6th Avenue, Fifth Floor, New York. NY 10036  USA",In kind,"Flights (£1079.70), accommodation (£2142.41), stipend (£147.40)",3369.51,1,https://interests-api.parliament.uk/api/v1/Interests/12672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12673,International visit to Sri Lanka between 24 May 2025 and 02 June 2025,,2025-06-19,2025-06-19,2025-06-25,Visits outside the UK,4790,25914,labour,Apsana Begum,Sri Lanka,,Study tour on Sexual and Reproductive Health and Rights and International Development,,,,UK All-Party Parliamentary Group on Global Sexual and Reproductive Health and Rights (sponsored by the European Parliamentary Forum on Reproductive Rights),0,"European Parliamentary Forum on Reproductive Rights
Sq. de Meeûs 18, 1050 Brussels, Belgium",In kind,"Flights (£896.86), visa (£92.32), accommodation (£543.95), other travel (£70.08), per diem, food and drinks (£341.71)",1944.92,1,https://interests-api.parliament.uk/api/v1/Interests/12673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12661,International visit to Cyprus between 26 May 2025 and 29 May 2025,,2025-06-18,2025-06-18,,Visits outside the UK,5282,26502,labour,Dan Tomlinson,Cyprus,,"To meet the Speaker, Members of the House of Representatives of the Republic of Cyrpus, NGOs and members of civil society for an update on peace talks and Cyrpus' relations with the UK and other countries.",,,APPG for Cyrpus,House of Representatives of the Republic of Cyprus,0,"1102 Nicosia, Cyprus",In kind,"Transport (£327.46), accommodation (£471.03) and meals (£83.96)",882.45,1,https://interests-api.parliament.uk/api/v1/Interests/12661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12658,International visit to Taiwan between 24 May 2025 and 30 May 2025,,2025-06-17,2025-06-18,,Visits outside the UK,4828,25819,labour,Paula Barker,Taiwan,,"A Labour Friends of Taiwan delegation to meet with politicians, academics and trade union officials along with some visits to historical sites.",,,,Taiwanese Ministry of Foreign Affairs,0,"2 Ketagalan Blvd, Zhongzheng District, Taipei City 100202",In kind,"Flights £5388.12, hotel £825.00, local transportation £282.00, meals £250.00",6745.12,1,https://interests-api.parliament.uk/api/v1/Interests/12658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12663,International visit to Taiwan between 24 May 2025 and 30 May 2025,,2025-06-18,2025-06-18,,Visits outside the UK,4811,25836,labour,Navendu Mishra,Taiwan,,"A Labour Friends of Taiwan delegation to meet with politicians, academics and trade union officials along with some visits to historical sites.",,,,Taiwanese Ministry of Foreign Affairs,0,"2, Ketagalan Blvd., Zhongzheng District, Taipei City 100202, Taiwan",In kind,"Flights (£5388.12), hotel (£825), local transportation (£273.25) and meals (£250)",6736.37,0,https://interests-api.parliament.uk/api/v1/Interests/12663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
12629,International visit to Israel between 26 May 2025 and 29 May 2025,,2025-06-17,2025-06-18,,Visits outside the UK,1211,11115,conservative,Sir Andrew Mitchell,Israel,,Fact finding political delegation,,,,Conservative Friends of Israel Ltd (CFI Ltd),0,"CFI Ltd, PO Box 72288, London SW1P 9LB",In kind,"Hotel (£950), flights (£884), local transport, tour guides and VIP service/transfer, meals and hospitality (£646), VIP transfer to the airport (£320). My adviser's flights (£755), hotel room including VAT (£1400), local transport, tour guides, VIP service/transfer meals and hospitality (£923)",5878,0,https://interests-api.parliament.uk/api/v1/Interests/12629,Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
